government,org_name,repo_name,repo_full_name,repo_age_days,repo_age_months,commit_frequency_per_month,avg_issue_resolution_time_hours,open_issues_percentage,last_commit_date,days_since_last_commit,num_contributors,num_forks,num_stars,merged_pr_percentage,external_pr_percentage,has_readme,has_license,has_contributing,has_cicd,total_commits,open_issues,closed_issues,open_prs,closed_prs
france,etalab,rncs_worker_api_entreprise,etalab/rncs_worker_api_entreprise,2436,80.02628120893561,7.8349261083743835,685.5403514056228,20.952380952380953,2022-06-08 08:54:00,1009.0,7,13,24,92.53731343283582,100.0,True,True,False,False,627,44,166,10,124
france,etalab,rna_as_api,etalab/rna_as_api,2436,80.02628120893561,1.6369622331691296,2593.022369281046,13.559322033898304,2023-05-09 07:34:17,675.0,6,7,12,100.0,100.0,True,True,False,False,131,8,51,0,34
france,etalab,plf,etalab/plf,2428,79.7634691195795,0.012537067545304778,,0.0,2018-07-20 15:06:05,2428.0,1,0,0,0.0,0.0,False,False,False,False,1,0,0,0,0
france,etalab,taxe-habitation,etalab/taxe-habitation,2409,79.13929040735873,0.24008302200083026,64.74546296296296,40.0,2018-10-03 09:30:32,2353.0,2,15,83,60.0,100.0,True,False,False,False,19,2,3,2,3
france,etalab,etalab,etalab/etalab,2386,78.38370565045992,4.465213746856664,719.8468856837609,0.0,2024-02-06 15:48:36,401.0,24,21,26,100.0,100.0,True,False,False,True,350,0,52,0,45
france,etalab,etalab.studio,etalab/etalab.studio,2381,78.21944809461235,0.1917681646367073,,0.0,2019-11-04 13:02:07,1956.0,3,0,0,0.0,0.0,True,False,False,False,15,0,0,0,0
france,etalab,cada_explore,etalab/cada_explore,2359,77.49671484888304,0.12903772785078424,,0.0,2018-10-04 16:11:12,2352.0,1,0,1,0.0,0.0,True,False,False,False,10,0,0,0,0
france,etalab,inventaire-codes-sources-organismes-publics,etalab/inventaire-codes-sources-organismes-publics,2352,77.26675427069645,0.3106122448979592,3.7350000000000003,50.0,2019-01-24 17:45:24,2240.0,3,2,18,100.0,100.0,False,False,False,False,24,2,2,0,2
france,etalab,urban-olympics.etalab.studio,etalab/urban-olympics.etalab.studio,2349,77.1681997371879,0.051834823329076206,,0.0,2018-10-08 07:49:09,2349.0,1,0,0,0.0,0.0,False,False,False,False,4,0,0,0,0
france,etalab,project-legal,etalab/project-legal,2344,77.00394218134034,0.8051535836177475,1006.7894065656562,0.0,2023-04-24 19:33:34,689.0,4,0,2,100.0,100.0,True,True,False,True,62,0,154,0,153
france,etalab,api-rpg,etalab/api-rpg,2340,76.87253613666228,0.18211965811965813,,0.0,2018-10-23 10:20:35,2333.0,1,0,0,0.0,0.0,True,True,False,False,14,0,0,0,0
france,etalab,epci,etalab/epci,2333,76.64257555847568,0.13047578225460782,13030.226388888888,0.0,2019-02-12 20:57:58,2221.0,1,3,2,100.0,100.0,True,True,False,False,10,0,1,0,1
france,etalab,etalab.gouv.fr,etalab/etalab.gouv.fr,2316,76.08409986859395,0.013143350604490501,,100.0,2018-11-09 14:57:42,2316.0,1,0,3,0.0,0.0,True,False,False,False,1,4,0,0,0
france,etalab,ouverture-des-codes-sources-publics,etalab/ouverture-des-codes-sources-publics,2310,75.88699080157687,0.4875670995670996,2726.048194444444,0.0,2020-07-07 10:02:59,1710.0,2,1,14,100.0,100.0,False,False,False,False,37,0,2,0,1
france,etalab,transpo-rt,etalab/transpo-rt,2304,75.68988173455979,3.3161631944444445,209.94810363247854,11.11111111111111,2021-07-08 16:25:14,1344.0,5,8,21,98.87640449438202,100.0,True,True,False,False,251,13,104,1,88
france,etalab,api-codes-sources-fr,etalab/api-codes-sources-fr,2266,74.44152431011827,0.6045013239187996,0.3897222222222222,0.0,2021-11-15 15:31:06,1214.0,3,3,6,100.0,100.0,True,False,False,False,45,0,2,0,2
france,etalab,data-codes-sources-fr,etalab/data-codes-sources-fr,2265,74.40867279894874,58.38029139072848,1923.9261675347225,0.0,2021-11-15 15:33:09,1214.0,3,5,28,100.0,100.0,True,False,False,False,4344,0,64,0,22
france,etalab,data.etalab.studio,etalab/data.etalab.studio,2231,73.29172141918528,0.17737337516808607,0.5630555555555556,0.0,2019-03-05 16:27:48,2200.0,1,1,0,100.0,100.0,True,False,False,False,13,0,2,0,2
france,etalab,notebooks,etalab/notebooks,2221,72.96320630749014,1.535020261143629,352.1252272727272,8.333333333333332,2021-07-12 12:25:56,1340.0,6,4,5,90.0,100.0,True,False,False,True,112,1,11,1,9
france,etalab,autopsy,etalab/autopsy,2206,72.47043363994743,0.12418857660924752,,0.0,2019-03-01 14:36:08,2204.0,1,2,2,0.0,0.0,True,False,False,False,9,0,0,0,0
france,etalab,algorithmes-publics,etalab/algorithmes-publics,2197,72.17477003942182,1.3578152025489303,3.7370833333333326,0.0,2023-05-24 14:05:00,659.0,7,7,23,100.0,100.0,True,False,False,False,98,0,4,0,4
france,etalab,pseudononymizer,etalab/pseudononymizer,2176,71.48488830486203,0.3916911764705882,,100.0,2020-05-15 11:00:59,1763.0,4,0,4,0.0,100.0,True,True,False,False,28,5,0,4,0
france,etalab,csv-gg,etalab/csv-gg,2172,71.35348226018397,1.0370902394106813,80.6302006172839,25.0,2021-05-07 15:58:33,1406.0,5,3,16,79.62962962962963,100.0,True,True,False,False,74,18,54,11,43
france,etalab,DVF-app,etalab/DVF-app,2155,70.79500657030223,4.788473317865429,563.0882125603864,35.66433566433567,2024-12-02 09:24:32,101.0,16,98,550,78.87323943661971,100.0,True,True,False,False,339,51,92,15,56
france,etalab,schema-irve,etalab/schema-irve,2141,70.33508541392904,0.454964969640355,3021.9891666666663,28.78787878787879,2024-04-04 13:58:25,343.0,7,10,10,100.0,100.0,True,False,False,True,32,19,47,0,30
france,etalab,schema-decp-dpa,etalab/schema-decp-dpa,2141,70.33508541392904,0.014217655301261093,,0.0,2019-05-03 13:34:28,2141.0,1,0,1,0.0,0.0,True,False,False,False,1,0,0,0,0
france,etalab,eig-charts,etalab/eig-charts,2136,70.17082785808147,1.2540823970037454,0.18083333333333335,50.0,2020-07-01 11:58:48,1716.0,2,1,0,100.0,100.0,False,True,False,False,88,1,1,0,1
france,etalab,stars_detective,etalab/stars_detective,2132,70.03942181340341,0.7138836772983115,,0.0,2019-05-18 20:51:51,2126.0,1,0,1,0.0,0.0,True,True,False,False,50,0,0,0,0
france,etalab,vuepress-theme-gouv-fr,etalab/vuepress-theme-gouv-fr,2108,69.25098554533508,0.5198481973434536,126.20743055555556,38.46153846153847,2020-01-31 10:38:35,1868.0,2,4,6,80.0,100.0,True,False,False,False,36,5,8,1,4
france,etalab,vuepress-gouv-fr-demo,etalab/vuepress-gouv-fr-demo,2104,69.11957950065703,0.2893536121673004,2327.7341666666666,53.84615384615385,2019-10-22 14:27:01,1969.0,2,5,4,45.83333333333333,100.0,True,False,False,False,20,14,12,13,11
france,etalab,csv_detective_api,etalab/csv_detective_api,2091,68.69250985545335,2.4747967479674795,3085.326138888889,74.35897435897436,2020-06-15 14:09:34,1732.0,2,3,3,26.47058823529412,100.0,True,True,False,False,170,29,10,25,9
france,etalab,guide-juridique-open-data,etalab/guide-juridique-open-data,2089,68.62680683311432,0.5245763523216851,3.2062962962962964,0.0,2022-08-28 12:37:40,928.0,2,3,1,100.0,100.0,False,True,False,False,36,0,3,0,3
france,etalab,lieux-covoiturage,etalab/lieux-covoiturage,2088,68.5939553219448,0.30614942528735634,703.4159670781893,6.896551724137931,2023-12-19 09:04:23,450.0,7,5,4,100.0,100.0,True,False,False,True,21,2,27,0,19
france,etalab,piaf-site,etalab/piaf-site,2080,68.3311432325887,6.7611923076923075,808.1764248366015,22.018348623853214,2025-01-21 13:33:34,51.0,11,9,5,90.54054054054053,100.0,True,False,False,True,462,24,85,7,67
france,etalab,transport-history,etalab/transport-history,2052,67.4113009198423,0.08900584795321638,793.7402777777778,0.0,2019-11-19 12:57:55,1941.0,1,1,0,100.0,100.0,False,False,False,False,6,0,1,0,1
france,etalab,piaf,etalab/piaf,2047,67.24704336399473,5.4574890083048375,1029.4230134680136,21.428571428571427,2025-01-21 13:17:23,51.0,7,22,90,100.0,100.0,True,True,False,False,367,9,33,0,17
france,etalab,run-nb,etalab/run-nb,2038,66.95137976346912,0.5825122669283611,2878.3488888888887,0.0,2021-11-16 15:41:39,1213.0,2,2,1,100.0,100.0,True,True,False,False,39,0,1,0,1
france,etalab,admin_api_entreprise,etalab/admin_api_entreprise,2032,66.75427069645204,89.95679133858268,459.78724492300165,0.712719298245614,2025-03-13 09:14:53,0.0,17,6,9,99.17825537294563,100.0,True,False,False,True,6005,13,1811,13,1569
france,etalab,taxe-fonciere,etalab/taxe-fonciere,2029,66.65571616294349,0.15002464268112373,,100.0,2021-04-17 12:38:20,1426.0,1,5,35,0.0,0.0,True,True,False,False,10,1,0,0,0
france,etalab,guide-des-licences-de-reutilisation,etalab/guide-des-licences-de-reutilisation,2005,65.86727989487517,0.09109226932668328,,0.0,2019-09-16 09:40:14,2005.0,1,0,1,0.0,0.0,True,False,False,False,6,0,0,0,0
france,etalab,zammad-contact-form,etalab/zammad-contact-form,2003,65.80157687253613,0.12157763354967549,1559.3899603174602,60.0,2020-08-07 15:33:34,1679.0,1,4,9,37.5,100.0,True,True,False,False,8,21,14,20,12
france,etalab,playlists,etalab/playlists,1998,65.63731931668856,1.1121721721721722,2608.3537638888893,59.183673469387756,2021-02-23 11:21:27,1479.0,2,6,5,30.555555555555557,100.0,True,False,False,False,73,29,20,25,11
france,etalab,guides.etalab.gouv.fr,etalab/guides.etalab.gouv.fr,1996,65.57161629434954,3.446613226452906,1623.484820788529,15.068493150684931,2024-05-27 11:42:15,290.0,20,39,24,87.63440860215054,100.0,True,False,False,True,226,33,186,23,163
france,etalab,transport-topo,etalab/transport-topo,1995,65.53876478318003,2.044591478696742,214.82589869281045,16.39344262295082,2021-01-26 14:58:54,1507.0,3,3,6,100.0,100.0,False,True,False,True,134,10,51,0,38
france,etalab,design,etalab/design,1983,65.14454664914585,0.07675239536056482,,0.0,2019-12-02 17:39:28,1928.0,1,0,0,0.0,0.0,True,False,False,False,5,0,0,0,0
france,etalab,hackathon_associations,etalab/hackathon_associations,1980,65.04599211563732,0.5842020202020202,,100.0,2019-12-05 21:52:12,1925.0,3,0,4,0.0,0.0,True,False,False,False,38,1,0,0,0
france,etalab,rubocop_api_entreprise,etalab/rubocop_api_entreprise,1969,64.68462549277267,0.04637887252412392,,0.0,2019-10-22 15:40:17,1969.0,1,0,0,0.0,0.0,False,False,False,False,3,0,0,0,0
france,etalab,economiecirculaire,etalab/economiecirculaire,1954,64.19185282522996,0.7633367451381782,1616.1738164251205,46.51162790697674,2021-06-11 07:52:35,1372.0,5,2,2,52.38095238095239,100.0,True,True,False,True,49,20,23,20,22
france,etalab,transport-topo-tools,etalab/transport-topo-tools,1947,63.96189224704336,0.20324601951720597,3402.6006481481477,40.0,2021-02-01 16:45:17,1501.0,2,2,1,60.0,100.0,False,False,False,False,13,2,3,2,3
france,etalab,sill.etalab.gouv.fr,etalab/sill.etalab.gouv.fr,1945,63.89618922470434,4.663814910025707,0.8761574074074073,0.0,2022-05-16 13:27:57,1032.0,4,3,7,100.0,100.0,True,True,False,False,298,0,6,0,6
france,etalab,LinkedWiki-Docker,etalab/LinkedWiki-Docker,1928,63.3377135348226,0.06315352697095436,,0.0,2019-12-09 16:11:23,1921.0,1,1,0,0.0,0.0,True,True,False,False,4,0,0,0,0
france,etalab,recherche.etalab.studio,etalab/recherche.etalab.studio,1918,63.00919842312746,5.253201251303442,664.0166843971632,25.396825396825395,2020-11-08 03:43:14,1587.0,5,3,2,67.64705882352942,100.0,True,True,False,True,331,16,47,11,23
france,etalab,schema-stationnement,etalab/schema-stationnement,1917,62.97634691195795,0.14291079812206572,572.8172727272727,38.88888888888889,2022-03-09 15:30:36,1100.0,3,6,3,81.81818181818183,100.0,True,False,False,False,9,7,11,2,9
france,etalab,sill-contents,etalab/sill-contents,1844,60.57818659658344,3.9453145336225597,74.04694444444445,0.0,2022-05-16 14:26:26,1032.0,1,4,4,100.0,100.0,True,True,False,False,239,0,1,0,1
france,etalab,schema-plf,etalab/schema-plf,1829,60.08541392904073,0.01664297430289776,,0.0,2020-03-10 13:56:05,1829.0,1,0,0,0.0,0.0,True,False,False,False,1,0,0,0,0
france,etalab,covid19-dashboard,etalab/covid19-dashboard,1828,60.05256241787122,14.004398249452954,786.3261961451248,26.5,2021-08-20 07:14:46,1302.0,19,49,160,86.61417322834646,100.0,True,True,False,True,841,53,147,17,110
france,etalab,de-dpe-processing,etalab/de-dpe-processing,1816,59.65834428383705,0.8045814977973569,2557.1175000000003,46.15384615384615,2022-09-29 12:34:35,896.0,5,6,7,33.33333333333333,100.0,True,False,False,False,48,6,7,4,2
france,etalab,de-quality-processing,etalab/de-quality-processing,1809,59.42838370565046,0.2860585959093422,79.45962962962963,66.66666666666666,2020-09-03 13:33:09,1652.0,1,2,1,25.0,100.0,True,True,False,False,17,6,3,6,2
france,etalab,covid19-orientation,etalab/covid19-orientation,1808,59.39553219448094,4.7815044247787615,67.11875111111107,0.7936507936507936,2020-12-12 16:59:28,1552.0,6,5,4,98.59154929577466,100.0,True,True,False,True,284,1,125,1,70
france,etalab,dashboard-aides-entreprises,etalab/dashboard-aides-entreprises,1805,59.2969776609724,23.50878670360111,406.4244622222224,27.74566473988439,2022-06-29 15:22:12,988.0,3,15,10,75.75757575757575,100.0,True,True,False,False,1394,48,125,32,100
france,etalab,covid19-data,etalab/covid19-data,1802,59.19842312746386,0.016892341842397338,,0.0,2020-04-06 20:40:10,1802.0,1,0,0,0.0,0.0,True,True,False,False,1,0,0,0,0
france,etalab,jours-feries-france-data,etalab/jours-feries-france-data,1794,58.93561103810775,1.1368338907469342,143.19116666666667,28.57142857142857,2025-03-01 02:14:10,13.0,3,7,14,75.0,100.0,True,False,False,True,67,2,5,1,3
france,etalab,calendrier.api.gouv.fr,etalab/calendrier.api.gouv.fr,1794,58.93561103810775,0.933221850613155,528.3059567901233,62.5,2025-03-01 02:14:51,13.0,4,7,15,36.36363636363637,100.0,True,False,False,True,55,15,9,14,8
france,etalab,monitor-consolidation,etalab/monitor-consolidation,1792,58.86990801576872,10.990334821428572,1480.2691975308642,43.75,2022-02-15 09:50:37,1122.0,3,2,3,60.0,100.0,True,False,False,True,647,7,9,6,9
france,etalab,gtfs_converter,etalab/gtfs_converter,1782,58.54139290407358,1.9985858585858587,134.52340501792114,3.125,2022-02-07 13:34:08,1130.0,5,3,4,100.0,100.0,False,False,False,False,117,1,31,0,31
france,etalab,infolettre-lab-ia,etalab/infolettre-lab-ia,1770,58.14717477003942,6.225581920903955,4.987166666666666,0.0,2022-04-29 16:50:32,1049.0,5,6,2,100.0,100.0,True,False,False,True,362,0,5,0,5
france,etalab,api.validata.etalab.studio,etalab/api.validata.etalab.studio,1767,58.04862023653088,0.29285795132993775,0.800138888888889,33.33333333333333,2023-09-14 10:50:00,546.0,2,2,1,66.66666666666666,100.0,False,False,False,False,17,1,2,1,2
france,etalab,papillon,etalab/papillon,1764,57.95006570302234,0.8800680272108844,3.50388888888889,0.0,2023-08-24 15:44:59,567.0,4,6,5,100.0,100.0,True,True,False,False,51,0,7,0,7
france,etalab,de-resources-app-ui,etalab/de-resources-app-ui,1749,57.45729303547963,0.15663807890222986,1941.1559722222223,84.0,2020-06-02 09:41:17,1745.0,1,2,2,16.0,100.0,True,True,False,False,9,21,4,21,4
france,etalab,iris,etalab/iris,1739,57.12877792378449,0.03500862564692352,8078.105925925926,0.0,2021-04-06 21:02:51,1437.0,1,1,9,100.0,100.0,True,True,False,False,2,0,9,0,9
france,etalab,covid19-timeline,etalab/covid19-timeline,1737,57.06307490144546,0.280391479562464,119.62583333333333,0.0,2020-06-16 10:07:48,1731.0,2,1,2,100.0,100.0,False,False,False,False,16,0,1,0,1
france,etalab,noms-de-domaine-organismes-secteur-public,etalab/noms-de-domaine-organismes-secteur-public,1736,57.03022339027595,24.03988479262673,1153.5508618233616,22.0,2024-12-11 12:05:39,92.0,8,15,24,96.66666666666667,100.0,True,False,False,False,1371,11,39,1,29
france,etalab,datagouvfr-pages,etalab/datagouvfr-pages,1723,56.60315374507227,24.380266976204297,76.17852490421451,1.7928286852589643,2025-03-04 10:44:27,9.0,19,34,7,98.79275653923541,100.0,True,False,False,False,1380,9,493,6,491
france,etalab,tchatcha,etalab/tchatcha,1704,55.97897503285151,0.1965023474178404,2.4583333333333335,50.0,2021-03-15 18:21:35,1459.0,1,15,8,100.0,100.0,False,True,False,False,11,1,1,0,1
france,etalab,codegouvfr-deps,etalab/codegouvfr-deps,1702,55.91327201051248,1.0015511163337252,,0.0,2021-04-14 18:31:08,1429.0,1,2,2,0.0,0.0,False,True,False,False,56,0,0,0,0
france,etalab,udata-schema-gouvfr,etalab/udata-schema-gouvfr,1697,55.74901445466491,0.4843134944018857,1165.9970679012347,18.181818181818183,2024-04-19 08:26:26,328.0,5,3,3,90.0,100.0,True,True,False,False,27,2,9,1,9
france,etalab,csv-detective-ml,etalab/csv-detective-ml,1694,55.65045992115637,0.5390791027154664,136.73037037037037,40.0,2020-08-06 12:13:52,1680.0,1,0,0,100.0,100.0,True,False,False,False,30,2,3,0,2
france,etalab,pandoc-guides,etalab/pandoc-guides,1688,55.45335085413929,0.4327962085308057,118.54076388888889,20.0,2023-07-06 12:30:07,616.0,4,3,2,100.0,100.0,True,False,False,False,24,1,4,0,4
france,etalab,datagouvfr-recommendations-edito,etalab/datagouvfr-recommendations-edito,1669,54.82917214191853,0.729538645895746,86.70038194444444,5.88235294117647,2025-03-04 09:11:13,9.0,8,4,2,94.11764705882352,100.0,True,False,False,True,40,2,32,2,32
france,etalab,schema-generic-template,etalab/schema-generic-template,1661,54.566360052562416,0.2199157134256472,,0.0,2020-08-26 13:36:45,1660.0,1,1,2,0.0,0.0,True,False,False,False,12,0,0,0,0
france,etalab,schema-bal,etalab/schema-bal,1660,54.533508541392905,0.1833734939759036,2926.9290277777777,0.0,2024-05-22 12:59:14,295.0,5,3,1,100.0,100.0,True,False,False,False,10,0,2,0,2
france,etalab,csv-detective-perf,etalab/csv-detective-perf,1638,53.810775295663596,0.09291819291819292,,0.0,2021-02-18 17:57:36,1484.0,1,2,1,0.0,0.0,False,False,False,False,5,0,0,0,0
france,etalab,amenagements-cyclables,etalab/amenagements-cyclables,1637,53.777923784494085,2.9380085522296886,1404.7635868055554,8.045977011494253,2024-10-04 09:42:27,160.0,10,15,12,100.0,100.0,True,False,False,True,158,7,80,0,48
france,etalab,annuaire-entreprises-sirene-api,etalab/annuaire-entreprises-sirene-api,1633,53.64651773981603,1.8640538885486835,40.363564814814815,45.45454545454545,2022-09-12 09:10:47,913.0,2,9,16,85.71428571428571,100.0,True,True,False,False,100,5,6,1,6
france,etalab,schema-hautes-remunerations,etalab/schema-hautes-remunerations,1632,53.613666228646515,0.3543872549019608,7.7380555555555555,0.0,2022-03-16 13:38:15,1093.0,2,2,4,100.0,100.0,True,False,False,True,19,0,4,0,3
france,etalab,entraide.etalab.studio,etalab/entraide.etalab.studio,1610,52.890932982917214,0.2079751552795031,53.5537037037037,0.0,2021-06-30 13:56:02,1352.0,2,2,2,0.0,0.0,True,False,False,False,11,0,3,0,0
france,etalab,plan-de-relance,etalab/plan-de-relance,1578,51.83968462549277,0.25077313054499367,,100.0,2021-10-12 12:10:53,1248.0,2,3,1,0.0,100.0,True,False,False,False,13,1,0,1,0
france,etalab,transport-community-contributions,etalab/transport-community-contributions,1578,51.83968462549277,2.797084917617237,2485.9330962059616,0.0,2024-02-28 13:02:09,379.0,4,2,4,100.0,100.0,True,False,False,False,145,0,41,0,34
france,etalab,reports-aides-entreprises,etalab/reports-aides-entreprises,1572,51.642575558475684,6.6418066157760824,0.0033333333333333335,0.0,2023-03-29 02:06:01,716.0,3,3,1,100.0,100.0,True,False,False,True,343,0,1,0,1
france,etalab,radar-tech,etalab/radar-tech,1569,51.544021024967144,0.5044231994901212,3713.804222222222,44.44444444444444,2021-07-20 08:22:39,1332.0,4,4,2,100.0,100.0,True,False,False,False,26,4,5,0,2
france,etalab,transport-base-nationale-covoiturage,etalab/transport-base-nationale-covoiturage,1567,51.47831800262812,6.77955328653478,231.00516414141418,0.0,2025-03-12 11:36:05,1.0,6,4,6,100.0,100.0,True,False,False,True,349,0,286,0,280
france,etalab,radar-tech-frontend,etalab/radar-tech-frontend,1564,51.379763469119574,2.160383631713555,594.8500213675214,31.57894736842105,2021-11-16 14:28:31,1213.0,3,3,1,95.0,100.0,True,True,False,True,111,12,26,1,19
france,etalab,aio-proxy,etalab/aio-proxy,1562,51.31406044678055,0.07795134443021767,,0.0,2020-12-04 13:50:14,1560.0,0,2,1,0.0,0.0,True,False,False,False,4,0,0,0,0
france,etalab,schema-stationnement-cyclable,etalab/schema-stationnement-cyclable,1562,51.31406044678055,0.3507810499359795,771.3895555555557,44.44444444444444,2022-04-20 08:05:05,1059.0,5,5,4,100.0,100.0,True,False,False,True,18,12,15,0,14
france,etalab,radar-tech-backend,etalab/radar-tech-backend,1557,51.14980289093298,1.5053821451509313,429.5379914529914,23.52941176470588,2021-10-01 11:53:01,1259.0,2,2,2,100.0,100.0,True,False,False,False,77,8,26,0,17
france,etalab,reports-barometre-resultats,etalab/reports-barometre-resultats,1529,50.22996057818659,1.0750555918901243,0.0077777777777777776,0.0,2023-09-08 15:04:11,552.0,4,0,1,100.0,100.0,False,False,False,True,54,0,1,0,1
france,etalab,schema-inclusion-numerique,etalab/schema-inclusion-numerique,1526,50.13140604467805,0.31916120576671037,1176.3963333333331,28.57142857142857,2021-10-20 10:11:14,1240.0,3,4,4,100.0,100.0,True,False,False,True,16,2,5,0,3
france,etalab,barometre-resultats,etalab/barometre-resultats,1521,49.96714848883048,21.073846153846155,13.699880866858226,0.0,2023-01-19 11:22:54,784.0,7,0,7,100.0,100.0,True,True,False,False,1053,0,464,0,464
france,etalab,barometre-resultats-donnees,etalab/barometre-resultats-donnees,1521,49.96714848883048,0.380249835634451,,0.0,2023-01-19 17:34:14,784.0,2,2,3,0.0,0.0,True,False,False,False,19,0,0,0,0
france,etalab,barometre-resultats-documentation,etalab/barometre-resultats-documentation,1521,49.96714848883048,1.9612886259040108,166.829,16.666666666666664,2022-01-20 14:52:48,1148.0,3,2,1,100.0,100.0,True,False,False,True,98,1,5,0,4
france,etalab,covid19-dashboard-widgets,etalab/covid19-dashboard-widgets,1501,49.31011826544021,6.043384410393071,34.75850606909425,0.8333333333333334,2022-01-06 17:06:58,1162.0,6,9,7,100.0,100.0,True,True,False,False,298,1,119,0,117
france,etalab,PRB0t,etalab/PRB0t,1492,49.01445466491458,0.7344772117962467,,0.0,2020-06-19 07:11:21,1729.0,6,1,1,0.0,0.0,True,True,False,False,36,0,0,0,0
france,etalab,radar-tech-form,etalab/radar-tech-form,1492,49.01445466491458,0.42844504021447727,0.21333333333333335,50.0,2021-07-12 08:09:38,1341.0,2,3,1,100.0,100.0,True,True,False,False,21,1,1,0,1
france,etalab,cra-envs-demo-app,etalab/cra-envs-demo-app,1459,47.93035479632063,0.500726525017135,0.0005555555555555556,0.0,2023-05-01 19:57:31,682.0,1,1,4,0.0,0.0,True,True,False,False,24,0,1,0,0
france,etalab,schema-sdirve,etalab/schema-sdirve,1456,47.83180026281209,0.2717857142857143,,100.0,2021-06-01 09:58:50,1381.0,1,2,1,0.0,0.0,True,False,False,True,13,1,0,0,0
france,etalab,api-cadastre-bbox-feuilles,etalab/api-cadastre-bbox-feuilles,1456,47.83180026281209,0.04181318681318681,,0.0,2024-06-30 18:47:03,256.0,2,3,1,0.0,0.0,True,True,False,False,2,0,0,0,0
france,etalab,statut.annuaire-entreprises.data.gouv.fr,etalab/statut.annuaire-entreprises.data.gouv.fr,1451,47.66754270696452,54.37662301860786,,0.0,2021-06-03 02:07:44,1380.0,2,2,4,0.0,0.0,True,True,False,True,2592,0,0,0,0
france,etalab,data-covid19-dashboard-widgets,etalab/data-covid19-dashboard-widgets,1419,46.61629434954008,22.052374911909798,20.30327991452991,0.0,2022-05-17 23:26:22,1031.0,3,7,2,100.0,100.0,True,False,False,False,1028,0,26,0,25
france,etalab,schema-comptage-mobilites-channel,etalab/schema-comptage-mobilites-channel,1410,46.320630749014455,0.4533617021276596,88.70363888888889,9.090909090909092,2023-04-28 07:38:48,686.0,3,2,2,90.0,100.0,True,False,False,True,21,1,10,1,9
france,etalab,schema-comptage-mobilites-site,etalab/schema-comptage-mobilites-site,1402,46.057818659658345,0.7816262482168331,125.98193236714975,17.857142857142858,2023-04-28 07:38:40,686.0,3,2,1,95.65217391304348,100.0,True,False,False,True,36,5,23,1,22
france,etalab,retool-onpremise,etalab/retool-onpremise,1380,45.335085413929036,5.051275362318841,,0.0,2022-11-30 15:43:27,834.0,32,0,1,0.0,0.0,True,False,False,False,229,0,0,0,0
france,etalab,statut.particulier.api.gouv.fr,etalab/statut.particulier.api.gouv.fr,1380,45.335085413929036,0.2426376811594203,,0.0,2021-06-03 13:06:55,1379.0,1,2,1,0.0,0.0,True,False,False,True,11,0,0,0,0
france,etalab,schema-zfe,etalab/schema-zfe,1374,45.137976346911955,0.7310917030567686,24.243402777777778,33.33333333333333,2022-05-03 07:03:03,1046.0,3,4,3,88.88888888888889,100.0,True,False,False,True,33,4,8,1,8
france,etalab,gbfs-carsharing-extension,etalab/gbfs-carsharing-extension,1373,45.105124835742444,11.107385287691187,48.240972222222226,0.0,2021-12-22 08:24:35,1177.0,83,1,1,100.0,100.0,True,False,False,False,501,0,2,0,2
france,etalab,gbfs-json-schema-carsharing-extension,etalab/gbfs-json-schema-carsharing-extension,1368,44.940867279894874,0.7788011695906433,,100.0,2021-04-19 20:18:13,1424.0,3,1,1,0.0,100.0,False,False,False,False,35,1,0,1,0
france,etalab,transport-tools,etalab/transport-tools,1290,42.3784494086728,1.0854573643410852,1018.9967283950617,21.73913043478261,2023-04-04 15:44:01,709.0,2,2,4,92.85714285714286,100.0,True,True,False,True,46,5,18,1,13
france,etalab,schema-catalogue-donnees,etalab/schema-catalogue-donnees,1289,42.34559789750328,0.4723041117145074,,100.0,2022-07-21 23:59:36,966.0,3,6,6,0.0,0.0,True,False,False,True,20,2,0,0,0
france,etalab,schema-passage-a-niveau,etalab/schema-passage-a-niveau,1275,41.88567674113009,0.19099607843137256,,0.0,2021-10-11 16:08:12,1249.0,2,2,1,0.0,0.0,True,False,False,True,8,0,0,0,0
france,etalab,schema-vehicules-faibles-emissions-renouvellement-parc,etalab/schema-vehicules-faibles-emissions-renouvellement-parc,1275,41.88567674113009,0.6446117647058823,1502.080611111111,16.666666666666664,2024-04-04 14:28:23,343.0,3,3,2,80.0,100.0,True,False,False,True,27,1,5,1,4
france,etalab,transport-normes-site,etalab/transport-normes-site,1271,41.75427069645203,1.915971675845791,1005.7560000000001,41.17647058823529,2024-12-05 14:49:02,98.0,4,4,4,94.44444444444444,100.0,True,False,False,False,80,14,20,1,17
france,etalab,recherche-data-gouv-fr,etalab/recherche-data-gouv-fr,1266,41.59001314060447,1.5388309636650868,48.64908333333333,9.090909090909092,2022-01-06 13:13:42,1162.0,7,3,1,90.9090909090909,100.0,True,False,False,False,64,1,10,1,10
france,etalab,dag_schema_data_gouv_fr,etalab/dag_schema_data_gouv_fr,1248,40.99868593955322,2.3903205128205127,53.92300653594771,5.555555555555555,2023-03-03 13:21:29,741.0,2,3,4,100.0,100.0,True,False,False,False,98,1,17,0,17
france,etalab,dashboard-widgets-template,etalab/dashboard-widgets-template,1214,39.88173455978975,0.07522240527182866,,0.0,2021-12-02 13:02:03,1197.0,1,3,1,0.0,0.0,True,True,False,False,3,0,0,0,0
